Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
Id_3fzrqpsk8h,2023-03-23,4,wage employed,365.0,Urban,Gauteng,1.0,0.0,0.0,,30 - 39 %,,40 - 49 %,,40 - 49 %,1,1,1998,10,0
Id_z5wi076myo,2021-08-20,1,self employed,329.0,Urban,Western Cape,,,,,,,,,,1,1,1992,6,1
Id_d0gu0u7ild,2022-02-24,2,self employed,67.0,Suburb,Free State,1.0,0.0,0.0,3.0,0 - 29 %,,50 - 59 %,,,1,1,1996,8,1
Id_8k1di3c3uv,2022-03-01,2,unemployed,430.0,Rural,North West,1.0,,,,,0 - 29 %,60 - 69 %,,,0,1,2000,2,0
Id_z3fw93jh9e,2023-02-14,4,wage employed,61.0,Urban,Gauteng,1.0,,,5.0,,50 - 59 %,60 - 69 %,,,1,1,2000,1,1
Id_2j0nt4zzcd,2022-07-28,3,studying,,Urban,Limpopo,1.0,0.0,1.0,,,50 - 59 %,50 - 59 %,,,0,1,1998,4,0
Id_fizg0prjkz,2021-08-12,1,unemployed,182.0,Urban,KwaZulu-Natal,1.0,,,3.0,,,,,,1,1,1996,10,1
Id_z1rctlnla9,2022-03-14,2,studying,,Urban,KwaZulu-Natal,1.0,1.0,0.0,3.0,,50 - 59 %,70 - 79 %,,,1,1,2000,1,1
Id_w84al46nni,2023-03-03,4,other,,Urban,Gauteng,,,,,,,,,,0,1,2004,3,0
Id_ajfzut6j99,2023-02-15,4,wage employed,426.0,Urban,Gauteng,1.0,0.0,1.0,5.0,,0 - 29 %,,60 - 69 %,,1,1,2000,1,0
Id_9v0539s1jn,2023-03-23,4,wage employed,1005.0,Suburb,Gauteng,0.0,0.0,0.0,4.0,,,,,,1,1,1992,6,0
Id_ofqiw799si,2023-03-03,4,studying,,Urban,KwaZulu-Natal,1.0,1.0,0.0,2.0,70 - 79 %,,70 - 79 %,,,1,1,2000,1,0
Id_ijkok4y1qp,2022-02-23,2,wage employed,31.0,Urban,KwaZulu-Natal,1.0,,,5.0,,50 - 59 %,,50 - 59 %,,1,1,1990,2,1
Id_rieoeylcco,2022-03-02,2,wage employed,339.0,Suburb,Western Cape,1.0,,,,40 - 49 %,,60 - 69 %,,40 - 49 %,0,1,1995,2,1
Id_2uucmigu04,2023-03-02,4,unemployed,122.0,Rural,Limpopo,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,1,1,2000,1,0
Id_f8pfff9cgd,2023-03-14,4,studying,,Urban,KwaZulu-Natal,0.0,0.0,0.0,4.0,,,,,,1,1,1999,3,0
Id_6i5bnob121,2023-02-13,4,wage employed,92.0,Rural,North West,0.0,0.0,0.0,3.0,,,,,,0,1,1998,1,0
Id_uwbs9l8e78,2023-02-10,4,studying,,Urban,North West,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,2000,1,0
Id_9miieon69q,2023-02-16,4,unemployed,1163.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,0
Id_ejw0kuucri,2022-08-10,3,other,,Suburb,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,1
Id_557lqp568e,2023-02-28,4,wage employed,181.0,Urban,Free State,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,0,1,1998,5,0
Id_lllfcpdfnd,2023-03-14,4,wage employed,153.0,Urban,Limpopo,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,0 - 29 %,1,1,1996,1,0
Id_qv664t3pfe,2022-08-02,3,studying,,Urban,Western Cape,,,,,,,,,,0,1,2004,1,0
Id_tn7jdby9mz,2023-02-28,4,wage employed,67.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1997,1,1
Id_l5o8dooupy,2023-02-17,4,other,,Urban,Limpopo,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,1,1,1993,8,1
Id_w6p2mv5u2z,2023-03-22,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,40 - 49 %,,70 - 79 %,,60 - 69 %,1,1,2002,4,0
Id_1oij4a67vs,2021-08-19,1,studying,,Urban,Gauteng,1.0,,,5.0,,40 - 49 %,,40 - 49 %,,1,1,2003,2,0
Id_ywkydmc2ue,2023-03-13,4,unemployed,795.0,Rural,Limpopo,1.0,0.0,0.0,,,0 - 29 %,50 - 59 %,,,1,1,2001,5,0
Id_r4vjpdskm8,2023-03-14,4,unemployed,1221.0,Urban,Gauteng,,,,,,,,,,1,1,2001,8,0
Id_eg6kqirtza,2022-07-28,3,unemployed,186.0,Urban,Gauteng,,,,,,,,,,1,1,2000,9,0
Id_i4xuouu7f6,2022-07-28,3,unemployed,736.0,Urban,Gauteng,,,,,,,,,,1,1,1995,3,0
Id_y73hk3gjk3,2021-08-19,1,wage employed,0.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,4.0,40 - 49 %,,40 - 49 %,,,1,1,1987,9,0
Id_g7x82yssog,2022-02-21,2,unemployed,1163.0,Suburb,Gauteng,1.0,1.0,0.0,3.0,50 - 59 %,,70 - 79 %,,,1,1,2000,12,0
Id_5mofx8s9af,2023-02-14,4,unemployed,426.0,Urban,Gauteng,1.0,1.0,0.0,3.0,70 - 79 %,,60 - 69 %,,40 - 49 %,1,1,1994,10,1
Id_mw1je5nin3,2023-03-07,4,unemployed,789.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,2003,4,1
Id_xyvnysjwou,2023-02-09,4,unemployed,1857.0,Urban,Mpumalanga,0.0,0.0,0.0,4.0,,,,,,1,1,1997,11,0
Id_sha2m7phj8,2022-03-03,2,unemployed,800.0,Urban,Gauteng,1.0,,,,0 - 29 %,,50 - 59 %,,0 - 29 %,1,1,2000,1,1
Id_wjr0c7iwhj,2023-03-17,4,unemployed,121.0,Suburb,Eastern Cape,1.0,0.0,0.0,3.0,30 - 39 %,,,50 - 59 %,,1,1,2002,1,0
Id_uz13js3zej,2023-02-09,4,unemployed,5.0,Rural,KwaZulu-Natal,1.0,,,1.0,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,2000,1,0
Id_lt0hjzz0o4,2023-02-16,4,self employed,,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,40 - 49 %,40 - 49 %,,,0,1,1998,10,0
Id_xyid0026c2,2022-03-01,2,studying,,Suburb,Gauteng,0.0,,,,,,,,,0,1,2003,1,0
Id_yomhmy4c6t,2022-03-03,2,unemployed,89.0,Rural,North West,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
Id_yke9opsp4g,2022-03-16,2,wage employed,148.0,Suburb,Mpumalanga,,,,,,,,,,1,1,2000,1,0
Id_adjei58psp,2022-08-10,3,other,,Suburb,KwaZulu-Natal,1.0,,,3.0,,50 - 59 %,60 - 69 %,,,0,1,2002,9,1
Id_d8deqlz6ye,2022-08-15,3,studying,,Urban,Gauteng,0.0,0.0,0.0,4.0,,,,,,1,1,2002,9,0
Id_7ehtdoka5o,2022-02-22,2,self employed,609.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,60 - 69 %,,40 - 49 %,,0,1,1998,3,1
Id_t22zbts8e6,2023-02-21,4,unemployed,36.0,Rural,Limpopo,,,,,,,,,,0,1,2001,8,0
Id_qmmmcjfrjq,2022-03-14,2,unemployed,1173.0,Urban,Mpumalanga,,,,,,,,,,1,1,2000,1,0
Id_7cbhyx5cxd,2023-03-01,4,other,,Suburb,Limpopo,1.0,0.0,0.0,2.0,0 - 29 %,,,70 - 79 %,,0,1,2001,9,0
Id_2lunsj8tl6,2022-03-01,2,studying,,Urban,Eastern Cape,1.0,0.0,1.0,2.0,40 - 49 %,,50 - 59 %,,,0,1,1996,5,1
Id_i46fmtvvkq,2021-08-12,1,wage employed,0.0,Urban,Gauteng,1.0,,,3.0,,,,,,1,1,1998,9,0
Id_u8yluc8k2m,2023-02-02,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,0,1,2002,9,0
Id_iq5bki0s4d,2023-02-02,4,unemployed,767.0,Urban,KwaZulu-Natal,1.0,,,4.0,0 - 29 %,,50 - 59 %,,,1,1,2001,1,0
Id_6jf6biqcpu,2023-03-20,4,other,,Urban,Western Cape,1.0,0.0,0.0,2.0,,50 - 59 %,50 - 59 %,,,1,1,2001,12,0
Id_ru30oyw5ns,2022-03-17,2,unemployed,72.0,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,0,1,2000,1,0
Id_bp6zpb7gtp,2022-08-15,3,self employed,217.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1999,4,1
Id_3mifo33szy,2023-03-22,4,unemployed,245.0,Urban,Gauteng,1.0,0.0,0.0,,,60 - 69 %,60 - 69 %,,,1,1,1997,12,0
Id_a7op6z4r1l,2022-07-29,3,self employed,35.0,Rural,Limpopo,1.0,0.0,0.0,1.0,,80 - 100 %,60 - 69 %,,,0,1,2002,12,1
Id_64e3ac2ylw,2023-02-22,4,wage employed,1132.0,Urban,Eastern Cape,1.0,0.0,0.0,5.0,40 - 49 %,,,50 - 59 %,0 - 29 %,0,1,1997,3,1
Id_l8dp79uhop,2023-02-09,4,wage employed,5.0,Rural,Western Cape,1.0,0.0,0.0,3.0,30 - 39 %,,40 - 49 %,,,0,1,1997,4,1
Id_p42lcdkhf5,2022-03-14,2,unemployed,789.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,50 - 59 %,,40 - 49 %,,1,1,2000,1,1
Id_tn28jt7gne,2023-02-17,4,wage employed,151.0,Urban,Gauteng,0.0,,,3.0,,,,,,1,1,1993,12,0
Id_0mh6xyp0iu,2022-03-17,2,wage employed,2061.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,0,1,2000,1,0
Id_q4a7nz9ora,2021-08-13,1,studying,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1994,7,0
Id_0exhfcknam,2023-02-22,4,studying,,Urban,Gauteng,1.0,0.0,1.0,,30 - 39 %,,,50 - 59 %,,0,1,1999,9,0
Id_ngyh8zxupj,2023-03-22,4,studying,,Urban,Eastern Cape,,,,,,,,,,1,1,2000,5,0
Id_88tkkx2psb,2022-02-23,2,wage employed,666.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,30 - 39 %,,,1,1,1991,1,1
Id_9ychw9l1jl,2022-08-08,3,wage employed,,Urban,Western Cape,1.0,0.0,0.0,4.0,,50 - 59 %,,60 - 69 %,,0,1,1993,2,0
Id_njolbs7jfs,2023-03-02,4,studying,,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,0,1,2002,12,0
Id_57xmat78ka,2022-08-12,3,wage employed,,Urban,Western Cape,1.0,0.0,0.0,2.0,30 - 39 %,,70 - 79 %,,,1,1,1994,9,0
Id_ubj9v8d52r,2022-02-24,2,unemployed,36.0,Suburb,Western Cape,1.0,0.0,0.0,3.0,,40 - 49 %,70 - 79 %,,,1,1,2002,7,0
Id_jjvnv0vhi2,2023-02-06,4,unemployed,707.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,0 - 29 %,,40 - 49 %,,0 - 29 %,1,1,1993,5,0
Id_9kbwmfs2bw,2022-03-07,2,unemployed,801.0,Urban,Gauteng,0.0,,,5.0,,,,,,0,1,2000,1,0
Id_38td35xj2z,2022-02-25,2,studying,,Urban,North West,1.0,0.0,1.0,2.0,,,50 - 59 %,,30 - 39 %,1,1,1991,6,1
Id_47jgth8to4,2023-03-08,4,unemployed,2470.0,Urban,Northern Cape,0.0,0.0,0.0,3.0,,,,,,1,1,1989,9,0
Id_okqmbarkuh,2022-08-10,3,other,,Suburb,Gauteng,,,,,,,,,,1,1,2001,9,1
Id_prit6ea3jo,2023-02-17,4,unemployed,401.0,Urban,Free State,1.0,0.0,0.0,1.0,30 - 39 %,,40 - 49 %,,,0,1,1997,4,0
Id_bli4utejti,2022-07-29,3,other,,Urban,Gauteng,1.0,0.0,1.0,5.0,50 - 59 %,,,60 - 69 %,40 - 49 %,1,1,1997,11,1
Id_xcdu70e2vv,2023-03-16,4,unemployed,1617.0,Urban,Northern Cape,,,,,,,,,,1,1,1999,5,0
Id_tnrj4d7xos,2023-03-02,4,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,40 - 49 %,,,50 - 59 %,,1,1,2000,1,0
Id_hok8dqcx47,2021-08-18,1,studying,,Urban,KwaZulu-Natal,1.0,,,4.0,,40 - 49 %,60 - 69 %,,,0,1,2002,4,0
Id_p4i7oz3rvl,2022-02-24,2,wage employed,637.0,Urban,Gauteng,,,,,,,,,,1,1,1999,8,1
Id_lew0cr7f7v,2023-02-14,4,unemployed,1407.0,Urban,Gauteng,,,,,,,,,,0,1,1994,5,0
Id_tu5gx4j3d4,2022-03-15,2,unemployed,444.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,40 - 49 %,60 - 69 %,,,1,1,2000,1,0
Id_zgwl7ihmma,2023-03-23,4,unemployed,365.0,Rural,Mpumalanga,1.0,0.0,0.0,,70 - 79 %,,60 - 69 %,,80 - 100 %,1,1,2002,7,0
Id_ru08x1qlgi,2023-02-10,4,wage employed,273.0,Urban,Mpumalanga,1.0,0.0,0.0,4.0,40 - 49 %,,,60 - 69 %,,1,1,1999,9,0
Id_bj3jufot7j,2021-08-17,1,wage employed,0.0,Urban,Free State,1.0,,,5.0,,,,,,0,1,1993,5,0
Id_kg0l2i0rxb,2022-03-11,2,unemployed,803.0,Rural,Mpumalanga,1.0,,,3.0,,,50 - 59 %,,,1,1,2000,1,0
Id_mrldy0cynh,2023-02-09,4,unemployed,401.0,Suburb,Gauteng,1.0,,,,,30 - 39 %,40 - 49 %,,,1,1,2000,1,0
Id_3vu6p91cvz,2023-02-06,4,unemployed,432.0,Urban,North West,1.0,0.0,0.0,3.0,,50 - 59 %,40 - 49 %,,,0,1,1996,1,0
Id_67dx0belrk,2023-02-16,4,studying,,Urban,Mpumalanga,,,,,,,,,,0,1,2001,10,1
Id_n506b3x98t,2023-02-14,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,50 - 59 %,,40 - 49 %,,1,1,2003,1,0
Id_gu88rv206w,2022-08-05,3,studying,,Urban,Limpopo,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,0,1,1998,12,0
Id_w1hrt03pat,2023-02-17,4,wage employed,,Urban,Western Cape,,,,,,,,,,0,1,1990,11,0
Id_tk7gruy4ie,2022-03-04,2,studying,,Urban,Eastern Cape,1.0,,,1.0,40 - 49 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,1
Id_xk6i338o34,2022-02-24,2,unemployed,59.0,Rural,North West,1.0,1.0,0.0,3.0,,50 - 59 %,70 - 79 %,,,1,1,2001,8,0
Id_cos3eqjm0u,2022-08-04,3,other,,Rural,KwaZulu-Natal,1.0,,1.0,2.0,,,,,,0,1,1997,2,1
Id_ivbjdfhb4t,2023-02-06,4,unemployed,730.0,Urban,Gauteng,1.0,0.0,0.0,1.0,0 - 29 %,,60 - 69 %,,,1,1,2003,2,0
Id_ijpasqbv7n,2023-02-13,4,unemployed,1042.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,50 - 59 %,50 - 59 %,,,0,1,1992,7,0
Id_5a9p4f3me1,2022-03-16,2,unemployed,1194.0,Urban,Limpopo,1.0,0.0,0.0,1.0,30 - 39 %,,50 - 59 %,,0 - 29 %,1,1,2000,1,0
Id_ylcyyd7x3z,2022-03-17,2,wage employed,122.0,Rural,North West,1.0,,,3.0,,70 - 79 %,50 - 59 %,,,0,1,2000,1,0
Id_wwtxr3jzl2,2022-03-15,2,wage employed,43.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,,30 - 39 %,,50 - 59 %,,40 - 49 %,1,1,2000,1,1
Id_67lqwve5sg,2022-08-08,3,studying,,Urban,Western Cape,1.0,0.0,0.0,3.0,,0 - 29 %,50 - 59 %,,,0,1,2003,1,0
Id_pifadpu8si,2023-03-14,4,studying,,Urban,Limpopo,1.0,0.0,0.0,,40 - 49 %,,70 - 79 %,,40 - 49 %,1,1,2000,8,1
Id_wa8nqbbsv5,2023-02-17,4,unemployed,767.0,Urban,Gauteng,0.0,,,1.0,,,,,,1,1,1999,9,0
Id_enxq5foufx,2023-02-16,4,wage employed,184.0,Urban,Limpopo,1.0,1.0,0.0,1.0,50 - 59 %,,60 - 69 %,,50 - 59 %,0,1,1996,9,0
Id_eo64pg2i1a,2022-09-03,3,other,,Urban,Gauteng,1.0,,,,30 - 39 %,,40 - 49 %,,40 - 49 %,0,1,1988,1,1
Id_jpmfzzpxiv,2022-07-28,3,unemployed,186.0,Urban,Gauteng,,,,,,,,,,0,1,1999,8,0
Id_a5ctjgwiok,2023-02-09,4,wage employed,640.0,Urban,Eastern Cape,,,,,,,,,,0,1,1991,9,0
Id_rbxu1s8mll,2023-03-09,4,unemployed,334.0,Urban,Mpumalanga,1.0,0.0,0.0,5.0,,30 - 39 %,40 - 49 %,,,1,1,2001,2,0
Id_gldgrvc5za,2022-03-04,2,unemployed,1006.0,Suburb,Mpumalanga,1.0,,,3.0,,,,,,1,1,2000,1,0
Id_nsw22foefc,2022-07-28,3,unemployed,127.0,Urban,Gauteng,,,,,,,,,,0,1,1991,8,0
Id_qhc5grvn9y,2022-08-12,3,other,,Urban,Free State,1.0,0.0,0.0,5.0,,60 - 69 %,,40 - 49 %,30 - 39 %,0,1,1999,1,1
Id_bqttonzthj,2023-02-02,4,wage employed,273.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
Id_prbpd2jvtz,2022-03-11,2,self employed,293.0,Urban,Gauteng,,,,,,,,,,1,1,2000,1,1
Id_bfwzatqlap,2023-02-15,4,unemployed,5.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1999,8,0
Id_fcsj8whm7y,2022-03-10,2,unemployed,644.0,Urban,Free State,1.0,0.0,0.0,,,0 - 29 %,,60 - 69 %,,1,1,1997,7,0
Id_z29bk1emgj,2023-02-15,4,wage employed,273.0,Urban,Limpopo,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
Id_tgvm93eaw8,2023-02-08,4,unemployed,36.0,Rural,Free State,1.0,,,,0 - 29 %,,50 - 59 %,,,1,1,2000,1,0
Id_uecglmcynv,2022-08-08,3,unemployed,1374.0,Urban,Gauteng,1.0,0.0,0.0,,40 - 49 %,,60 - 69 %,,50 - 59 %,1,1,1979,3,0
Id_xzzcerzt2x,2023-02-27,4,studying,,Suburb,Eastern Cape,1.0,0.0,0.0,,,60 - 69 %,50 - 59 %,,,0,1,1998,4,0
Id_6i981zrn1t,2023-02-07,4,wage employed,823.0,Urban,Limpopo,1.0,0.0,0.0,2.0,,60 - 69 %,70 - 79 %,,,0,1,1991,3,1
Id_xqqyq8hmfg,2023-03-20,4,unemployed,1160.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,50 - 59 %,,,1,1,1991,3,0
Id_lh3odnm1al,2023-02-16,4,wage employed,214.0,Urban,Northern Cape,1.0,0.0,0.0,,,30 - 39 %,50 - 59 %,,,0,1,1995,6,0
Id_mflmovlnle,2021-08-17,1,studying,,Urban,Northern Cape,1.0,,,1.0,50 - 59 %,,60 - 69 %,,70 - 79 %,1,1,2001,3,0
Id_dm8peot2pn,2021-08-20,1,studying,,Urban,KwaZulu-Natal,0.0,,,2.0,,,,,,0,1,1994,6,0
Id_rnhkwld8um,2023-03-23,4,self employed,735.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,2,1
Id_9oxx6metbi,2023-02-06,4,studying,,Urban,Gauteng,,,,,,,,,,0,1,1996,12,0
Id_iz56kje8er,2023-02-27,4,studying,,Urban,Gauteng,,,,,,,,,,0,1,2000,10,0
Id_3xxwk3p49x,2023-03-13,4,unemployed,1826.0,Suburb,Limpopo,,,,,,,,,,1,1,1997,12,0
Id_nw73pikqys,2023-03-22,4,studying,,Urban,North West,,,,,,,,,,1,1,2004,3,0
Id_iwzb8dgjii,2022-03-03,2,wage employed,161.0,Urban,Western Cape,1.0,,,,,30 - 39 %,60 - 69 %,,,1,1,2000,1,0
Id_hc2y72o0oy,2023-02-09,4,self employed,2593.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,2001,12,1
Id_r3mhlwzqdy,2023-02-08,4,unemployed,1857.0,Suburb,Free State,0.0,0.0,0.0,5.0,,,,,,0,1,1997,4,1
Id_9kdsdu2be6,2023-02-28,4,unemployed,128.0,Urban,Mpumalanga,1.0,0.0,0.0,,,50 - 59 %,,60 - 69 %,,0,1,1998,2,0
Id_m0cxwa83kd,2022-08-01,3,studying,,Rural,Mpumalanga,1.0,0.0,1.0,2.0,40 - 49 %,,60 - 69 %,,,0,1,1996,8,0
Id_gbw09zqhe2,2023-03-07,4,unemployed,1160.0,Urban,Western Cape,,,,,,,,,,1,1,2000,2,0
Id_hf0ghchlot,2022-03-01,2,studying,,Urban,Gauteng,1.0,,,2.0,,,,,,0,1,1998,7,1
Id_szygsx1o6h,2022-03-09,2,unemployed,1160.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,0 - 29 %,,50 - 59 %,,,1,1,1999,3,0
Id_9npbwfarxl,2023-02-21,4,unemployed,67.0,Urban,Limpopo,1.0,0.0,0.0,2.0,,50 - 59 %,50 - 59 %,,,0,1,2003,2,0
Id_w99riclsym,2022-07-28,3,studying,,Urban,Eastern Cape,0.0,0.0,0.0,1.0,,,,,,0,1,2001,9,0
Id_l7bd8hfaw6,2023-02-09,4,wage employed,365.0,Urban,Gauteng,1.0,0.0,0.0,,40 - 49 %,,50 - 59 %,,50 - 59 %,0,1,1995,6,0
Id_8hq420a97e,2022-08-04,3,other,,Urban,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,60 - 69 %,0,1,1993,5,1
Id_jncf9aru80,2022-08-04,3,unemployed,1374.0,Urban,Gauteng,,,,,,,,,,1,1,1990,6,0
Id_g3hcqdriox,2023-03-01,4,other,,Urban,Gauteng,1.0,0.0,0.0,5.0,,40 - 49 %,,40 - 49 %,,1,1,2000,1,0
Id_71nb4bhfbk,2022-08-11,3,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1998,2,0
Id_mvsgj1ukxz,2023-02-20,4,unemployed,767.0,Urban,Gauteng,,,,,,,,,,0,1,2000,5,0
Id_rprbqav2ej,2023-02-10,4,unemployed,36.0,Urban,Western Cape,1.0,0.0,0.0,0.0,0 - 29 %,,,50 - 59 %,,1,1,2003,6,0
Id_oz61ndteyd,2023-03-16,4,wage employed,182.0,Urban,Gauteng,,,,,,,,,,1,1,1993,8,0
Id_06yyrsmru3,2021-08-20,1,studying,,Urban,KwaZulu-Natal,1.0,,,5.0,,,,,,0,1,1996,9,0
Id_rz6uudmzpy,2023-02-28,4,unemployed,36.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2003,6,0
Id_2wktgu0x7l,2023-03-24,4,studying,,Urban,Free State,1.0,0.0,0.0,3.0,40 - 49 %,,50 - 59 %,,30 - 39 %,1,1,2002,11,1
Id_j64zfmy306,2022-08-01,3,studying,,Rural,Limpopo,1.0,0.0,0.0,2.0,,60 - 69 %,50 - 59 %,,,0,1,2003,10,0
Id_hbou62j09c,2023-02-13,4,studying,,Suburb,KwaZulu-Natal,1.0,,,3.0,30 - 39 %,,50 - 59 %,,40 - 49 %,1,1,2000,1,0
Id_6ux30geo58,2022-09-03,3,other,,Urban,Gauteng,1.0,0.0,0.0,,30 - 39 %,,70 - 79 %,,,1,1,1988,7,1
Id_h0oghnpnrq,2023-02-17,4,unemployed,365.0,Suburb,Limpopo,,,,,,,,,,1,1,2000,1,1
Id_p3rnxac370,2023-03-20,4,unemployed,643.0,Urban,North West,1.0,0.0,0.0,3.0,,,40 - 49 %,,,1,1,1995,9,0
Id_m4g0gx6i5n,2023-02-28,4,unemployed,334.0,Rural,Mpumalanga,1.0,0.0,0.0,3.0,30 - 39 %,,70 - 79 %,,0 - 29 %,0,1,2002,8,0
Id_yotleeg29e,2023-02-27,4,unemployed,5.0,Urban,Gauteng,,,,,,,,,,0,1,1997,5,0
Id_jeosge7w77,2023-03-22,4,wage employed,669.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,40 - 49 %,,,50 - 59 %,40 - 49 %,1,1,2000,6,0
Id_0jzvzt90ig,2023-02-15,4,studying,,Suburb,KwaZulu-Natal,1.0,0.0,1.0,,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,1997,12,0
Id_bo3e9nntrs,2023-02-07,4,self employed,,Urban,Mpumalanga,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
Id_1p71vvgzll,2023-03-24,4,unemployed,429.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1994,2,0
Id_6jndv94ll6,2022-03-02,2,studying,,Suburb,Gauteng,1.0,1.0,,3.0,40 - 49 %,,,60 - 69 %,,1,1,2000,1,1
Id_2ko67npz42,2023-02-28,4,studying,,Urban,Gauteng,1.0,0.0,1.0,3.0,,80 - 100 %,50 - 59 %,,,0,1,1998,1,0
Id_6le1bbgjpj,2022-08-02,3,other,,Urban,Western Cape,1.0,0.0,0.0,,,30 - 39 %,,50 - 59 %,,0,1,2000,10,1
Id_dt622c4e1l,2022-03-02,2,unemployed,87.0,Urban,Gauteng,1.0,,,3.0,50 - 59 %,,60 - 69 %,,40 - 49 %,0,1,2003,5,0
Id_0lsslnrsen,2022-09-03,3,unemployed,67.0,Urban,Gauteng,,,,,,,,,,1,1,1999,9,0
Id_paee3jrl8l,2022-02-25,2,studying,,Rural,North West,1.0,0.0,0.0,1.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2001,8,0
Id_iszk3p5qnw,2023-02-06,4,wage employed,5.0,Suburb,Gauteng,,,,,,,,,,1,1,1999,7,1
Id_mzlgxpl2zc,2023-02-22,4,wage employed,91.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,1.0,,40 - 49 %,30 - 39 %,,,0,1,1999,5,0
Id_0w6attiflk,2022-07-28,3,self employed,797.0,Urban,Gauteng,1.0,0.0,0.0,1.0,,40 - 49 %,40 - 49 %,,,0,1,1990,2,1
Id_jgzw73g0hn,2023-03-06,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,2003,11,0
Id_u2a9m3rga7,2023-02-13,4,studying,,Urban,Gauteng,,,,,,,,,,0,1,2000,1,0
Id_ve52q7vdv6,2022-02-25,2,studying,,Urban,Mpumalanga,1.0,0.0,0.0,,,60 - 69 %,,50 - 59 %,,1,1,2000,3,0
Id_9lybju4dqa,2023-02-16,4,unemployed,1339.0,Urban,Mpumalanga,1.0,,,5.0,,0 - 29 %,40 - 49 %,,,1,1,2000,1,1
Id_wn7ymx7pvx,2022-03-04,2,self employed,399.0,Urban,Western Cape,,,,,,,,,,1,1,2000,1,1
Id_yz1h0eqouw,2023-03-01,4,unemployed,1525.0,Rural,Eastern Cape,1.0,0.0,0.0,,,0 - 29 %,30 - 39 %,,,0,1,1997,12,0
Id_9ivs8j37nt,2023-02-13,4,wage employed,183.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,1.0,,30 - 39 %,50 - 59 %,,,1,1,2002,11,0
Id_41irjltmmy,2022-02-23,2,unemployed,546.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1983,1,0
